#                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name             accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----   -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ATP-cone             PF03477.19    86 sp|Q6A8Y9|NRDR_CUTAK -            168   3.4e-13   50.1   0.0   1   1   2.8e-17   5.4e-13   49.4   0.0     1    83    46   131    46   134 0.97 ATP cone domain
HTH_30               PF13556.9     59 tr|Q6A925|Q6A925_CUTAK -            413   1.2e-19   70.0   0.0   1   2       1.1   1.1e+04   -3.6   0.0     7    22    25    40    24    41 0.79 PucR C-terminal helix-turn-helix domain
HTH_30               PF13556.9     59 tr|Q6A925|Q6A925_CUTAK -            413   1.2e-19   70.0   0.0   2   2   3.4e-23   3.3e-19   68.6   0.0     1    58   350   407   350   408 0.96 PucR C-terminal helix-turn-helix domain
GGDEF_2              PF17853.4    117 tr|Q6A925|Q6A925_CUTAK -            413   8.2e-13   48.8   2.2   1   1   3.1e-16     3e-12   46.9   2.2     3   116   190   302   188   303 0.87 GGDEF-like domain
HTH_6                PF01418.20    77 tr|Q6A765|Q6A765_CUTAK -            296   3.5e-07   30.2   0.0   1   1   6.6e-11   6.5e-07   29.4   0.0    11    76    24    89    21    90 0.94 Helix-turn-helix domain, rpiR family
SIS                  PF01380.25   131 tr|Q6A765|Q6A765_CUTAK -            296   9.4e-06   25.6   0.3   1   1   1.7e-09   1.7e-05   24.8   0.3    48   130   187   266   174   267 0.83 SIS domain
Sigma70_r3           PF04539.19    78 tr|Q6A8Y2|Q6A8Y2_CUTAK -            506   5.4e-28   97.0   1.2   1   2   3.5e-31   1.7e-27   95.4   0.5     1    77   352   428   352   429 0.98 Sigma-70 region 3
Sigma70_r3           PF04539.19    78 tr|Q6A8Y2|Q6A8Y2_CUTAK -            506   5.4e-28   97.0   1.2   2   2       1.4   6.9e+03   -2.6   0.0    23    40   467   484   466   490 0.82 Sigma-70 region 3
Sigma70_r2           PF04542.17    71 tr|Q6A8Y2|Q6A8Y2_CUTAK -            506   3.1e-22   78.3   0.4   1   2   1.9e-25   9.1e-22   76.8   0.2     1    70   273   342   273   343 0.97 Sigma-70 region 2
Sigma70_r2           PF04542.17    71 tr|Q6A8Y2|Q6A8Y2_CUTAK -            506   3.1e-22   78.3   0.4   2   2       1.8   8.8e+03   -3.3   0.0    11    36   359   387   354   396 0.68 Sigma-70 region 2
Sigma70_r4           PF04545.19    50 tr|Q6A8Y2|Q6A8Y2_CUTAK -            506   3.1e-19   68.4   1.0   1   2     0.035   1.7e+02    1.9   0.1    18    39   369   390   353   397 0.69 Sigma-70, region 4
Sigma70_r4           PF04545.19    50 tr|Q6A8Y2|Q6A8Y2_CUTAK -            506   3.1e-19   68.4   1.0   2   2   1.1e-21   5.4e-18   64.4   0.1     1    50   441   494   441   494 0.98 Sigma-70, region 4
Sigma70_r1_2         PF00140.23    34 tr|Q6A8Y2|Q6A8Y2_CUTAK -            506   2.9e-14   52.9   0.1   1   2   2.9e-17   1.4e-13   50.7   0.0     1    34   207   240   207   240 0.97 Sigma-70 factor, region 1.2
Sigma70_r1_2         PF00140.23    34 tr|Q6A8Y2|Q6A8Y2_CUTAK -            506   2.9e-14   52.9   0.1   2   2       1.3   6.2e+03   -2.6   0.0     7    13   467   473   467   473 0.88 Sigma-70 factor, region 1.2
MerR_1               PF13411.9     69 tr|Q6A663|Q6A663_CUTAK -            153   5.8e-17   61.7   0.2   1   2   1.6e-20     1e-16   60.8   0.1     3    68    26    92    24    93 0.92 MerR HTH family regulatory protein
MerR_1               PF13411.9     69 tr|Q6A663|Q6A663_CUTAK -            153   5.8e-17   61.7   0.2   2   2       1.7   1.1e+04   -3.4   0.0     2    18    95   111    95   112 0.69 MerR HTH family regulatory protein
MerR                 PF00376.26    38 tr|Q6A663|Q6A663_CUTAK -            153   2.5e-10   40.1   0.6   1   1   1.1e-13   7.1e-10   38.6   0.6     2    38    26    61    26    61 0.98 MerR family regulatory protein
MerR_2               PF13591.9     84 tr|Q6A663|Q6A663_CUTAK -            153   6.9e-08   32.3   0.2   1   1   1.4e-11   9.2e-08   31.9   0.2     7    82    30   106    24   108 0.90 MerR HTH family regulatory protein
IclR                 PF01614.21   128 tr|Q6A7Z8|Q6A7Z8_CUTAK -            239   3.5e-17   62.6   0.1   1   1   9.1e-20   8.9e-16   58.1   0.1     7   126   125   231   120   232 0.89 Bacterial transcriptional regulator
HTH_IclR             PF09339.13    52 tr|Q6A7Z8|Q6A7Z8_CUTAK -            239   1.8e-09   37.4   2.5   1   3   1.8e-13   1.8e-09   37.4   2.5     2    51    10    57     9    58 0.95 IclR helix-turn-helix domain
HTH_IclR             PF09339.13    52 tr|Q6A7Z8|Q6A7Z8_CUTAK -            239   1.8e-09   37.4   2.5   2   3     0.033   3.3e+02    1.3   0.1    20    31    67    78    64    79 0.83 IclR helix-turn-helix domain
HTH_IclR             PF09339.13    52 tr|Q6A7Z8|Q6A7Z8_CUTAK -            239   1.8e-09   37.4   2.5   3   3      0.91     9e+03   -3.3   0.0    20    28   229   237   223   238 0.72 IclR helix-turn-helix domain
DeoRC                PF00455.25   160 tr|Q6ABK0|Q6ABK0_CUTAK -            228   6.7e-40  136.8   0.0   1   1   8.7e-44   8.5e-40  136.5   0.0     2   158    52   207    51   209 0.99 DeoR C terminal sensor domain
HTH_DeoR             PF08220.15    57 tr|Q6ABK0|Q6ABK0_CUTAK -            228   5.9e-09   35.7   0.0   1   1     1e-12   9.8e-09   35.0   0.0    16    56     2    42     1    43 0.94 DeoR-like helix-turn-helix domain
TetR_N               PF00440.26    47 tr|Q6A9I0|Q6A9I0_CUTAK -            202   7.2e-14   51.4   0.0   1   1     2e-17   1.3e-13   50.6   0.0     1    43    13    55    13    57 0.95 Bacterial regulatory proteins, tetR family
TetR_C_14            PF17754.4    112 tr|Q6A9I0|Q6A9I0_CUTAK -            202   0.00043   20.4   1.6   1   1   1.1e-07   0.00071   19.7   1.6    31   108   107   187    77   191 0.87 MftR C-terminal domain
HTH_23               PF13384.9     50 tr|Q6A9I0|Q6A9I0_CUTAK -            202   0.00093   19.1   0.0   1   1   4.4e-07    0.0029   17.6   0.0     6    36    13    47     9    49 0.79 Homeodomain-like domain
Peripla_BP_3         PF13377.9    166 tr|Q6A7R0|Q6A7R0_CUTAK -            336   1.7e-35  122.8   1.1   1   1   4.6e-39     3e-35  122.0   1.1     1   166   174   332   174   332 0.89 Periplasmic binding protein-like domain
LacI                 PF00356.24    46 tr|Q6A7R0|Q6A7R0_CUTAK -            336   1.1e-14   54.1   0.0   1   1     3e-18     2e-14   53.2   0.0     1    46     5    50     5    50 0.99 Bacterial regulatory proteins, lacI family
Peripla_BP_1         PF00532.24   279 tr|Q6A7R0|Q6A7R0_CUTAK -            336   1.8e-14   53.9   0.0   1   1   3.5e-18   2.3e-14   53.6   0.0     2   259    62   311    61   328 0.83 Periplasmic binding proteins and sugar binding domain of LacI family
ROK                  PF00480.23   294 tr|Q6A6D9|Q6A6D9_CUTAK -            377   1.1e-16   61.3   0.0   1   2     4e-15     4e-11   43.1   0.0    14   155   109   248   103   255 0.85 ROK family
ROK                  PF00480.23   294 tr|Q6A6D9|Q6A6D9_CUTAK -            377   1.1e-16   61.3   0.0   2   2   5.8e-07    0.0057   16.3   0.0   193   293   270   368   253   369 0.83 ROK family
HTH_IclR             PF09339.13    52 tr|Q6A6D9|Q6A6D9_CUTAK -            377   1.3e-06   28.3   0.4   1   2   1.3e-10   1.3e-06   28.3   0.4     6    46    26    66    24    71 0.96 IclR helix-turn-helix domain
HTH_IclR             PF09339.13    52 tr|Q6A6D9|Q6A6D9_CUTAK -            377   1.3e-06   28.3   0.4   2   2       1.2   1.2e+04   -3.7   0.1     7    15   199   207   199   208 0.76 IclR helix-turn-helix domain
FCD                  PF07729.15   125 tr|Q6A6A1|Q6A6A1_CUTAK -            244   1.8e-16   60.8   3.5   1   1   3.5e-20   3.4e-16   59.9   3.5     1   124   115   231   115   232 0.93 FCD domain
GntR                 PF00392.24    64 tr|Q6A6A1|Q6A6A1_CUTAK -            244   1.4e-14   53.5   0.1   1   1   3.3e-18   3.2e-14   52.4   0.1     6    63    22    79    19    80 0.95 Bacterial regulatory proteins, gntR family
DeoRC                PF00455.25   160 tr|Q6A904|Q6A904_CUTAK -            267   2.7e-41  141.3   1.7   1   1   6.9e-45   3.4e-41  141.0   1.7     3   159    84   241    82   242 0.97 DeoR C terminal sensor domain
HTH_DeoR             PF08220.15    57 tr|Q6A904|Q6A904_CUTAK -            267   3.4e-12   46.0   0.2   1   1   1.9e-15   9.3e-12   44.6   0.2     1    53    15    67    15    70 0.95 DeoR-like helix-turn-helix domain
HTH_11               PF08279.15    55 tr|Q6A904|Q6A904_CUTAK -            267   5.4e-05   23.2   0.2   1   2   4.5e-08   0.00022   21.2   0.0     4    48    18    61    15    65 0.89 HTH domain
HTH_11               PF08279.15    55 tr|Q6A904|Q6A904_CUTAK -            267   5.4e-05   23.2   0.2   2   2      0.81     4e+03   -2.0   0.0    36    46   249   259   248   263 0.80 HTH domain
HTH_IclR             PF09339.13    52 tr|Q6A904|Q6A904_CUTAK -            267   0.00027   20.8   0.5   1   3   5.5e-08   0.00027   20.8   0.5     3    48    14    58    14    61 0.96 IclR helix-turn-helix domain
HTH_IclR             PF09339.13    52 tr|Q6A904|Q6A904_CUTAK -            267   0.00027   20.8   0.5   2   3       1.8   9.1e+03   -3.3   0.0    19    28   111   120   107   122 0.66 IclR helix-turn-helix domain
HTH_IclR             PF09339.13    52 tr|Q6A904|Q6A904_CUTAK -            267   0.00027   20.8   0.5   3   3      0.73   3.6e+03   -2.0   0.1     3    26   207   231   206   233 0.62 IclR helix-turn-helix domain
Sugar-bind           PF04198.16   257 tr|Q6A9D2|Q6A9D2_CUTAK -            314   1.8e-55  188.0   0.2   1   1   6.9e-59   2.2e-55  187.7   0.2     2   256    58   310    57   311 0.96 Putative sugar-binding domain
Sigma70_r4           PF04545.19    50 tr|Q6A9D2|Q6A9D2_CUTAK -            314   9.5e-06   25.2   0.5   1   1   7.1e-09   2.3e-05   23.9   0.5    15    47    15    48    10    48 0.90 Sigma-70, region 4
HTH_Crp_2            PF13545.9     68 tr|Q6A9D2|Q6A9D2_CUTAK -            314   2.1e-05   24.5   0.2   1   1   1.7e-08   5.5e-05   23.2   0.2    22    53    22    54     7    68 0.83 Crp-like helix-turn-helix domain
MarR_2               PF12802.10    61 tr|Q6A9D2|Q6A9D2_CUTAK -            314   5.6e-05   23.2   0.1   1   1   4.7e-08   0.00015   21.8   0.1    21    53    22    54     3    62 0.89 MarR family
HTH_28               PF13518.9     52 tr|Q6A9D2|Q6A9D2_CUTAK -            314     9e-05   22.6   0.7   1   1     1e-07   0.00033   20.8   0.7     4    41    12    50    11    54 0.90 Helix-turn-helix domain
HTH_24               PF13412.9     48 tr|Q6A9D2|Q6A9D2_CUTAK -            314   0.00014   21.4   0.4   1   2   1.5e-07   0.00049   19.7   0.1    18    48    22    52    20    52 0.96 Winged helix-turn-helix DNA-binding
HTH_24               PF13412.9     48 tr|Q6A9D2|Q6A9D2_CUTAK -            314   0.00014   21.4   0.4   2   2      0.65   2.1e+03   -1.5   0.0    21    28   156   163   155   163 0.89 Winged helix-turn-helix DNA-binding
DNA_binding_1        PF01035.23    81 tr|Q6A9V0|Q6A9V0_CUTAK -            105   4.3e-10   39.6   0.1   1   1   2.7e-14   5.4e-10   39.3   0.1     5    66     7    64     3    77 0.85 6-O-methylguanine DNA methyltransferase, DNA binding domain
Peripla_BP_3         PF13377.9    166 tr|Q6A7G6|Q6A7G6_CUTAK -            361   1.7e-31  109.8   0.5   1   1   5.9e-35   2.9e-31  109.1   0.5     1   166   172   331   172   331 0.89 Periplasmic binding protein-like domain
Peripla_BP_1         PF00532.24   279 tr|Q6A7G6|Q6A7G6_CUTAK -            361   8.5e-20   71.4   0.0   1   1   2.2e-23   1.1e-19   71.1   0.0     3   218    60   271    58   308 0.87 Periplasmic binding proteins and sugar binding domain of LacI family
LacI                 PF00356.24    46 tr|Q6A7G6|Q6A7G6_CUTAK -            361   3.6e-14   52.4   0.0   1   1   1.9e-17   9.4e-14   51.1   0.0     1    44     5    48     5    49 0.98 Bacterial regulatory proteins, lacI family
Peripla_BP_4         PF13407.9    259 tr|Q6A7G6|Q6A7G6_CUTAK -            361   1.3e-05   25.0   0.1   1   1   4.3e-08   0.00021   21.1   0.1     1   221    61   278    61   284 0.66 Periplasmic binding protein domain
HTH_17               PF12728.10    51 tr|Q6AAG0|Q6AAG0_CUTAK -            142     2e-10   40.9   0.0   1   1   1.2e-13   3.3e-10   40.1   0.0     4    47    13    57    12    60 0.94 Helix-turn-helix domain
TOBE                 PF03459.20    64 tr|Q6AAG0|Q6AAG0_CUTAK -            142     9e-10   38.8   1.6   1   1   5.1e-13   1.4e-09   38.1   1.6     2    63    75   135    74   136 0.96 TOBE domain
HTH_Tnp_ISL3         PF13542.9     52 tr|Q6AAG0|Q6AAG0_CUTAK -            142   6.6e-06   25.6   0.4   1   1   5.1e-09   1.4e-05   24.5   0.4    30    52    13    35    13    35 0.95 Helix-turn-helix domain of transposase family ISL3
HTH_28               PF13518.9     52 tr|Q6AAG0|Q6AAG0_CUTAK -            142    0.0002   21.6   0.3   1   2   2.1e-07    0.0006   20.0   0.1    13    35    11    33    10    42 0.91 Helix-turn-helix domain
HTH_28               PF13518.9     52 tr|Q6AAG0|Q6AAG0_CUTAK -            142    0.0002   21.6   0.3   2   2       1.6   4.4e+03   -2.0   0.0    17    28   112   123   111   128 0.72 Helix-turn-helix domain
HTH_23               PF13384.9     50 tr|Q6AAG0|Q6AAG0_CUTAK -            142   0.00028   20.8   0.2   1   1     2e-07   0.00057   19.8   0.2    19    39    12    32    10    39 0.92 Homeodomain-like domain
HTH_29               PF13551.9     63 tr|Q6AAG0|Q6AAG0_CUTAK -            142   0.00029   20.9   0.0   1   1   2.6e-07   0.00072   19.7   0.0    14    35    12    33     5    54 0.84 Winged helix-turn helix
MerR                 PF00376.26    38 tr|Q6AAG0|Q6AAG0_CUTAK -            142   0.00079   19.3   0.0   1   1   4.8e-07    0.0014   18.5   0.0     2    34    13    45    12    48 0.84 MerR family regulatory protein
HTH_AsnC-type        PF13404.9     42 tr|Q6A8E6|Q6A8E6_CUTAK -            163   4.7e-15   55.3   0.1   1   1   2.4e-18   7.9e-15   54.6   0.1     2    42    17    57    16    57 0.97 AsnC-type helix-turn-helix domain
HTH_24               PF13412.9     48 tr|Q6A8E6|Q6A8E6_CUTAK -            163   6.4e-15   54.6   0.1   1   1   3.1e-18     1e-14   53.9   0.1     2    48    17    63    16    63 0.97 Winged helix-turn-helix DNA-binding
AsnC_trans_reg       PF01037.24    75 tr|Q6A8E6|Q6A8E6_CUTAK -            163   6.5e-09   35.8   0.0   1   1   2.9e-12   9.3e-09   35.3   0.0    19    74    98   151    82   152 0.86 Lrp/AsnC ligand binding domain
MarR_2               PF12802.10    61 tr|Q6A8E6|Q6A8E6_CUTAK -            163   1.1e-06   28.7   0.1   1   1   5.8e-10   1.9e-06   27.9   0.1     4    51    17    63    15    67 0.93 MarR family
MarR                 PF01047.25    59 tr|Q6A8E6|Q6A8E6_CUTAK -            163   1.2e-05   25.2   0.1   1   1   6.2e-09     2e-05   24.5   0.1     3    48    18    63    16    68 0.93 MarR family
HTH_11               PF08279.15    55 tr|Q6A8E6|Q6A8E6_CUTAK -            163   1.5e-05   25.0   0.1   1   1   6.8e-09   2.2e-05   24.4   0.1     3    44    21    61    19    78 0.92 HTH domain
TetR_N               PF00440.26    47 tr|Q6AAD4|Q6AAD4_CUTAK -            227   1.3e-17   63.4   0.1   1   1   2.4e-21   2.4e-17   62.6   0.1     1    45    27    71    27    73 0.96 Bacterial regulatory proteins, tetR family
TetR_C_32            PF19344.2    139 tr|Q6AAD4|Q6AAD4_CUTAK -            227   4.5e-05   23.7   0.0   1   1   8.7e-09   8.6e-05   22.8   0.0     2   129    85   206    81   214 0.82 Tetracyclin repressor-like, C-terminal domain
LysR_substrate       PF03466.23   209 tr|Q6A6A6|Q6A6A6_CUTAK -            314   1.3e-41  142.4   5.9   1   1   2.1e-45   2.1e-41  141.8   5.9     7   206    92   293    87   295 0.98 LysR substrate binding domain
HTH_1                PF00126.30    60 tr|Q6A6A6|Q6A6A6_CUTAK -            314   1.6e-19   69.7   0.1   1   1   3.6e-23   3.5e-19   68.6   0.1     1    60     3    62     3    62 0.98 Bacterial regulatory helix-turn-helix protein, lysR family
RNA_pol_A_CTD        PF03118.18    67 sp|Q6A6R1|RPOA_CUTAK -            338     5e-28   96.8   0.2   1   1   1.4e-31   9.4e-28   95.9   0.2     7    67   243   303   239   303 0.94 Bacterial RNA polymerase, alpha chain C terminal domain
RNA_pol_A_bac        PF01000.29   112 sp|Q6A6R1|RPOA_CUTAK -            338   1.3e-23   83.6   0.0   1   1     4e-27   2.6e-23   82.6   0.0    10   109    54   149    50   152 0.91 RNA polymerase Rpb3/RpoA insert domain
RNA_pol_L            PF01193.27    74 sp|Q6A6R1|RPOA_CUTAK -            338   1.4e-16   60.2   0.0   1   1   4.3e-20   2.8e-16   59.2   0.0     1    73    24   218    24   219 0.95 RNA polymerase Rpb3/Rpb11 dimerisation domain
TetR_N               PF00440.26    47 tr|Q6A626|Q6A626_CUTAK -            211   1.1e-07   31.6   0.1   1   1   1.1e-11   2.2e-07   30.7   0.1    12    46    23    57    20    58 0.93 Bacterial regulatory proteins, tetR family
zf-dskA_traR         PF01258.20    36 tr|Q6A9P4|Q6A9P4_CUTAK -            146   1.1e-12   47.8   2.2   1   1   8.9e-17   1.8e-12   47.1   2.2     4    36   113   145   110   145 0.95 Prokaryotic dksA/traR C4-type zinc finger
DeoRC                PF00455.25   160 tr|Q6ABT6|Q6ABT6_CUTAK -            252   7.9e-31  107.3   0.2   1   1   1.5e-34   9.9e-31  107.0   0.2     2   158    74   229    73   231 0.98 DeoR C terminal sensor domain
HTH_DeoR             PF08220.15    57 tr|Q6ABT6|Q6ABT6_CUTAK -            252   1.1e-11   44.4   0.1   1   1   3.3e-15   2.2e-11   43.5   0.1    15    54    19    58     6    60 0.84 DeoR-like helix-turn-helix domain
DprA_WH              PF17782.4     61 tr|Q6ABT6|Q6ABT6_CUTAK -            252   3.1e-07   30.5   0.8   1   2   1.3e-10   8.4e-07   29.1   0.0    15    61     8    54     6    54 0.94 DprA winged helix domain
DprA_WH              PF17782.4     61 tr|Q6ABT6|Q6ABT6_CUTAK -            252   3.1e-07   30.5   0.8   2   2      0.84   5.5e+03   -2.3   0.2    16    38   105   127   104   130 0.66 DprA winged helix domain
Helicase_C           PF00271.34   111 tr|Q6A7E5|Q6A7E5_CUTAK -            958     4e-17   62.7   0.1   1   2      0.03   1.9e+02    2.5   0.0     6    75   145   215   140   260 0.77 Helicase conserved C-terminal domain
Helicase_C           PF00271.34   111 tr|Q6A7E5|Q6A7E5_CUTAK -            958     4e-17   62.7   0.1   2   2   2.2e-19   1.4e-15   57.7   0.1     8   111   431   545   424   545 0.83 Helicase conserved C-terminal domain
SNF2-rel_dom         PF00176.26   318 tr|Q6A7E5|Q6A7E5_CUTAK -            958   7.1e-14   51.5   0.0   1   1   2.1e-17   1.4e-13   50.6   0.0    49   209   127   288   100   314 0.80 SNF2-related domain
ResIII               PF04851.18   171 tr|Q6A7E5|Q6A7E5_CUTAK -            958   6.8e-10   39.3   0.0   1   1   1.8e-13   1.2e-09   38.5   0.0     6   170   108   270   103   271 0.74 Type III restriction enzyme, res subunit
Peripla_BP_3         PF13377.9    166 tr|Q6A5C9|Q6A5C9_CUTAK -            335   5.9e-28   98.3   0.1   1   2      0.73   3.6e+03   -1.8   0.0    30    51    42    63    31    83 0.71 Periplasmic binding protein-like domain
Peripla_BP_3         PF13377.9    166 tr|Q6A5C9|Q6A5C9_CUTAK -            335   5.9e-28   98.3   0.1   2   2   3.3e-31   1.6e-27   96.9   0.1     2   165   174   334   173   335 0.84 Periplasmic binding protein-like domain
Peripla_BP_1         PF00532.24   279 tr|Q6A5C9|Q6A5C9_CUTAK -            335   5.6e-18   65.5   0.0   1   1   1.4e-21     7e-18   65.2   0.0     4   275    71   329    68   333 0.89 Periplasmic binding proteins and sugar binding domain of LacI family
LacI                 PF00356.24    46 tr|Q6A5C9|Q6A5C9_CUTAK -            335   2.2e-15   56.3   0.1   1   1   1.4e-18   6.7e-15   54.7   0.1     1    44    12    55    12    57 0.97 Bacterial regulatory proteins, lacI family
Xre-like-HTH         PF20432.1     63 tr|Q6A5C9|Q6A5C9_CUTAK -            335   0.00016   22.2   0.0   1   2   1.5e-07   0.00075   20.0   0.0    27    63    14    50     8    50 0.91 Antitoxin Xre-like helix-turn-helix domain
Xre-like-HTH         PF20432.1     63 tr|Q6A5C9|Q6A5C9_CUTAK -            335   0.00016   22.2   0.0   2   2      0.92   4.5e+03   -1.7   0.0    23    42   133   153   131   157 0.82 Antitoxin Xre-like helix-turn-helix domain
HTH_38               PF13936.9     44 tr|Q6A872|Q6A872_CUTAK -            265   1.6e-05   24.7   0.0   1   1   1.7e-09   3.4e-05   23.6   0.0    15    37    14    36    11    41 0.90 Helix-turn-helix domain
HTH_5                PF01022.23    47 tr|Q6A7H0|Q6A7H0_CUTAK -            254   7.6e-10   38.6   0.0   1   1   7.8e-13   1.4e-09   37.8   0.0     1    47    27    74    27    74 0.95 Bacterial regulatory protein, arsR family
HTH_20               PF12840.10    61 tr|Q6A7H0|Q6A7H0_CUTAK -            254   1.6e-09   37.7   0.3   1   2   9.2e-13   1.6e-09   37.7   0.3     6    58    24    76    19    78 0.95 Helix-turn-helix domain
HTH_20               PF12840.10    61 tr|Q6A7H0|Q6A7H0_CUTAK -            254   1.6e-09   37.7   0.3   2   2       1.3   2.4e+03   -1.2   0.3    13    34   141   161   114   170 0.61 Helix-turn-helix domain
MarR_2               PF12802.10    61 tr|Q6A7H0|Q6A7H0_CUTAK -            254     1e-08   35.2   1.5   1   3   1.6e-11   2.9e-08   33.7   0.2     9    53    32    75    27    86 0.91 MarR family
MarR_2               PF12802.10    61 tr|Q6A7H0|Q6A7H0_CUTAK -            254     1e-08   35.2   1.5   2   3       3.5   6.2e+03   -2.5   0.0    10    21   113   126   110   140 0.62 MarR family
MarR_2               PF12802.10    61 tr|Q6A7H0|Q6A7H0_CUTAK -            254     1e-08   35.2   1.5   3   3       2.7   4.9e+03   -2.2   0.0    10    51   156   168   154   175 0.53 MarR family
HTH_24               PF13412.9     48 tr|Q6A7H0|Q6A7H0_CUTAK -            254     9e-08   31.7   0.0   1   1   1.3e-10   2.3e-07   30.4   0.0     8    47    33    72    28    73 0.93 Winged helix-turn-helix DNA-binding
HTH_IclR             PF09339.13    52 tr|Q6A7H0|Q6A7H0_CUTAK -            254   5.4e-07   29.5   3.8   1   2   8.1e-10   1.4e-06   28.1   0.4    15    49    39    73    33    76 0.92 IclR helix-turn-helix domain
HTH_IclR             PF09339.13    52 tr|Q6A7H0|Q6A7H0_CUTAK -            254   5.4e-07   29.5   3.8   2   2      0.15   2.6e+02    1.6   0.2     6    26   111   131   110   132 0.82 IclR helix-turn-helix domain
HTH_11               PF08279.15    55 tr|Q6A7H0|Q6A7H0_CUTAK -            254   1.5e-06   28.2   0.1   1   2     6e-08   0.00011   22.2   0.0    12    53    39    86    33    86 0.82 HTH domain
HTH_11               PF08279.15    55 tr|Q6A7H0|Q6A7H0_CUTAK -            254   1.5e-06   28.2   0.1   2   2     0.047        84    3.3   0.0     8    25   143   161   138   162 0.88 HTH domain
TrmB                 PF01978.22    68 tr|Q6A7H0|Q6A7H0_CUTAK -            254   6.9e-06   26.0   0.0   1   2   1.2e-08   2.2e-05   24.4   0.0    15    58    35    78    32    97 0.89 Sugar-specific transcriptional regulator TrmB
TrmB                 PF01978.22    68 tr|Q6A7H0|Q6A7H0_CUTAK -            254   6.9e-06   26.0   0.0   2   2       4.9   8.8e+03   -3.2   0.0     9    29   199   219   196   224 0.72 Sugar-specific transcriptional regulator TrmB
MarR                 PF01047.25    59 tr|Q6A7H0|Q6A7H0_CUTAK -            254     1e-05   25.4   0.0   1   1   9.5e-09   1.7e-05   24.7   0.0     5    51    30    76    27    79 0.91 MarR family
HTH_Crp_2            PF13545.9     68 tr|Q6A7H0|Q6A7H0_CUTAK -            254    0.0001   22.4   0.1   1   2   3.1e-07   0.00056   20.0   0.0    21    54    42    76    25    80 0.87 Crp-like helix-turn-helix domain
HTH_Crp_2            PF13545.9     68 tr|Q6A7H0|Q6A7H0_CUTAK -            254    0.0001   22.4   0.1   2   2       1.2   2.1e+03   -1.1   0.0    16    29   228   242   203   242 0.65 Crp-like helix-turn-helix domain
HTH_9                PF08221.14    62 tr|Q6A7H0|Q6A7H0_CUTAK -            254   0.00025   21.2   0.0   1   1   3.8e-07   0.00067   19.8   0.0    17    57    32    72    29    74 0.95 RNA polymerase III subunit RPC82 helix-turn-helix domain
LexA_DNA_bind        PF01726.19    65 tr|Q6A7H0|Q6A7H0_CUTAK -            254   0.00094   19.0   0.0   1   1   1.2e-06    0.0021   18.0   0.0    25    61    42    77    31    81 0.87 LexA DNA binding domain
Sigma70_r2           PF04542.17    71 tr|Q6A8A1|Q6A8A1_CUTAK -            225   8.3e-19   67.3   0.5   1   1   3.9e-22   1.9e-18   66.1   0.5     4    71    31    96    29    96 0.96 Sigma-70 region 2
Sigma70_r4_2         PF08281.15    54 tr|Q6A8A1|Q6A8A1_CUTAK -            225   1.9e-16   59.6   0.1   1   2       1.3   6.1e+03   -2.9   0.0     5    21    27    43    27    45 0.76 Sigma-70, region 4
Sigma70_r4_2         PF08281.15    54 tr|Q6A8A1|Q6A8A1_CUTAK -            225   1.9e-16   59.6   0.1   2   2   1.2e-19   5.8e-16   58.0   0.0     2    54   135   187   134   187 0.98 Sigma-70, region 4
Sigma70_r4           PF04545.19    50 tr|Q6A8A1|Q6A8A1_CUTAK -            225   1.5e-11   43.8   0.1   1   2      0.68   3.4e+03   -2.2   0.0     1     9   128   136   128   136 0.90 Sigma-70, region 4
Sigma70_r4           PF04545.19    50 tr|Q6A8A1|Q6A8A1_CUTAK -            225   1.5e-11   43.8   0.1   2   2   9.1e-15   4.5e-11   42.2   0.0     1    50   140   189   140   189 0.99 Sigma-70, region 4
Sigma70_ECF          PF07638.14   185 tr|Q6A8A1|Q6A8A1_CUTAK -            225   2.3e-05   24.5   0.3   1   1   8.6e-09   4.2e-05   23.6   0.3    46   183    49   191    27   193 0.68 ECF sigma factor
KH_5                 PF13184.9     69 tr|Q6A7M4|Q6A7M4_CUTAK -            323     1e-23   83.3   0.0   1   1   3.9e-27   2.6e-23   82.1   0.0     1    69   208   276   208   276 0.98 NusA-like KH domain
NusA_N               PF08529.14   120 tr|Q6A7M4|Q6A7M4_CUTAK -            323   2.1e-16   60.5   0.0   1   2   2.6e-11   1.7e-07   31.8   0.0     4    56     6    58     5    62 0.89 NusA N-terminal domain
NusA_N               PF08529.14   120 tr|Q6A7M4|Q6A7M4_CUTAK -            323   2.1e-16   60.5   0.0   2   2   1.1e-09   7.4e-06   26.5   0.0    88   119    66   100    59   101 0.80 NusA N-terminal domain
S1                   PF00575.26    75 tr|Q6A7M4|Q6A7M4_CUTAK -            323   0.00077   19.9   2.3   1   2   3.4e-07    0.0022   18.4   0.7     4    71   111   172   109   176 0.89 S1 RNA binding domain
S1                   PF00575.26    75 tr|Q6A7M4|Q6A7M4_CUTAK -            323   0.00077   19.9   2.3   2   2      0.32   2.1e+03   -0.7   0.0    52    67   233   248   232   252 0.84 S1 RNA binding domain
